,Title_job,Job_link,Company_link,Address,Salary,date
349,"DevOps Engineer (AWS, Cloud) Up to $3000",/it-jobs/devops-aws-gcp-upto-3000-relia-systems-0500,/companies/relia-systems,Ho Chi Minh,"1,500 - 3,000 USD",8/12/2021
350,Solidity Engineer,/it-jobs/solidity-engineer-bscstation-1402,/companies/bscstation,Ho Chi Minh,"2,500 - 5,000 USD",8/12/2021
351,Senior Tester (x3) ,/it-jobs/senior-tester-x3-niteco-vietnam-co-ltd-2318,/companies/niteco-vietnam-co-ltd,Ha Noi,You'll love it,8/12/2021
352,"02 Team Leader (Java, Angular)",/it-jobs/02-team-leader-java-angular-ngan-hang-tmcp-tien-phong-tpbank-3020,/companies/ngan-hang-tmcp-tien-phong-tpbank,Ho Chi Minh,You'll love it,8/12/2021
353,DevOps Engineer (CI/CD Engineer),/it-jobs/devops-engineer-ci-cd-engineer-forix-2508,/companies/forix,Ho Chi Minh,You'll love it,8/12/2021
354,Business Analyst Manager (Agile),/it-jobs/business-analyst-manager-agile-tymeglobal-4652,/companies/tymeglobal,Ho Chi Minh,You'll love it,8/12/2021
355,Android Mobile Apps Developer,/it-jobs/android-mobile-apps-developer-tymeglobal-4612,/companies/tymeglobal,Ho Chi Minh,Attractive salary,8/12/2021
356,Senior iOS Mobile Developer (Swift),/it-jobs/senior-ios-mobile-developer-swift-tymeglobal-4531,/companies/tymeglobal,Ho Chi Minh,You'll love it,8/12/2021
357,Java API Developer,/it-jobs/java-api-developer-tymeglobal-4450,/companies/tymeglobal,Ha Noi,You'll love it,8/12/2021
358,Sr. React Native /ReactJS Developer,/it-jobs/sr-react-native-developer-santo-blockchain-labs-corp-5357,/companies/santo-blockchain-labs-corp,Ha Noi,"800 - 1,800 USD",8/12/2021
359,"Sr. Backend Developer (NodeJS, .NET)",/it-jobs/sr-backend-developer-nodejs-reactjs-santo-blockchain-labs-corp-5508,/companies/santo-blockchain-labs-corp,Ha Noi,"1,000 - 2,500 USD",8/12/2021
360,Full Stack Ruby on Rails Developer ,/it-jobs/full-stack-ruby-on-rails-developer-oivan-0334,/companies/oivan,Ho Chi Minh,"1,500 - 3,500 USD",8/12/2021
361,Android Developer - Up to $2000 NET,/it-jobs/android-developer-2000-saigon-technology-solutions-1033,/companies/saigon-technology-solutions,Ho Chi Minh,"1,000 - 2,000 USD",8/12/2021
362,"Senior Business Analyst (Agile, English)",/it-jobs/senior-business-analyst-agile-english-home-credit-vietnam-1804,/companies/home-credit-vietnam,Ho Chi Minh,You'll love it,8/12/2021
363,Solution Architect (Java/Cloud/Mobile),/it-jobs/solution-architect-java-cloud-mobile-home-credit-vietnam-5641,/companies/home-credit-vietnam,Ho Chi Minh,You'll love it,8/12/2021
364,Urgent 05 Java FullStack Developer,/it-jobs/urgent-05-java-fullstack-developer-tap-hospitality-vietnam-0113,/companies/tap-hospitality-vietnam,Ho Chi Minh,"500 - 2,000 USD",8/12/2021
365,"FrontEnd Dev (HTML,CSS, ReactJS)",/it-jobs/software-engineer-front-end-citek-technology-jsc-5057,/companies/citek-technology-jsc,Da Nang,You'll love it,8/12/2021
366,"Sr .NET Dev (ASP.NET, .Net Core) ~ 45M",/it-jobs/sr-net-dev-asp-net-net-core-45m-citigo-software-3943,/companies/citigo-software,Ho Chi Minh,30m - 45m,8/12/2021
367,06 PHP Developers (Ruby) ~ Up to 1200$,/it-jobs/06-php-developers-ruby-up-to-1200-lifull-tech-vietnam-2253,/companies/lifull-tech-vietnam,Ho Chi Minh,You'll love it,8/12/2021
368,"Mobile Dev (Android, Kotlin, WkWebview)",/it-jobs/mobile-dev-android-kotlin-wkwebview-lotte-data-communicaton-co-ltd-vietnam-1619,/companies/lotte-data-communicaton-co-ltd-vietnam,Ha Noi,"1,000 - 1,200 USD",8/12/2021
369,Java Developer (Up to $2000),/it-jobs/java-developer-up-to-2000-lotte-data-communicaton-co-ltd-vietnam-1845,/companies/lotte-data-communicaton-co-ltd-vietnam,Da Nang,"1,200 - 2,000 USD",8/12/2021
370,Software Tester (Automation/Manual),/it-jobs/software-tester-automation-manual-datalogic-viet-nam-2545,/companies/datalogic-viet-nam,Ho Chi Minh,You'll love it,8/12/2021
371,(Senior) Automation QC Engineer (Tester),/it-jobs/senior-qc-engineer-automation-tiki-corporation-1428,/companies/tiki-corporation,Da Nang,You'll love it,8/12/2021
372,Scrum Master (Agile),/it-jobs/scrum-master-agile-est-rouge-0355,/companies/est-rouge,Ho Chi Minh,"1,000 - 2,000 USD",8/12/2021
373,"Senior Software Engineer(C#, .NET, Core)",/it-jobs/senior-software-engineer-c-net-core-nashtech-5541,/companies/nashtech,Ho Chi Minh,You'll love it,8/12/2021
374,All level- Java Dev- (Onsite Singapore),/it-jobs/senior-java-dev-spring-angular-onsite-techvify-vietnam-4329,/companies/techvify-vietnam,Ho Chi Minh,"3,000 - 5,900 USD",8/12/2021
375,(HN)Web Dev(NodeJS/PHP/JavaScript/Java),/it-jobs/hn-web-dev-nodejs-php-javascript-java-isobar-commerce-bluecom-solutions-4824,/companies/merkle-vietnam,Ho Chi Minh,Negotiable,8/12/2021
376,"Senior Java Developer (Spring, J2EE)",/it-jobs/senior-java-developer-spring-j2ee-nashtech-5306,/companies/nashtech,Ha Noi,You'll love it,8/12/2021
377,"Jr. Software Engineer (Python,C++,HTML5)",/it-jobs/jr-software-engineer-python-c-html5-akselos-1733,/companies/akselos,Ha Noi,You'll love it,8/12/2021
378,Fullstack Dev (Java/Angular)-Up to $3000,/it-jobs/fullstack-dev-java-angular-up-to-3000-fpt-software-4537,/companies/fpt-software,Ho Chi Minh,Up to $3000,8/12/2021
379,Tester ,/it-jobs/tester-blue-belt-technology-5425,/companies/blue-belt-technology,Ho Chi Minh,"800 - 1,200 USD",8/12/2021
380,Senior Business Analyst ,/it-jobs/senior-business-analyst-blue-belt-technology-4618,/companies/blue-belt-technology,Ha Noi,"1,200 - 1,800 USD",8/12/2021
381,2+ years Java Dev (Spring) Up to $2500+,/it-jobs/2-years-java-dev-spring-up-to-2500-cmc-global-0444,/companies/cmc-global,Ho Chi Minh,Up to $2500+,8/12/2021
382,"[Osaka, Japan] Brand Manager ~ 600++ Man",/it-jobs/osaka-japan-brand-manager-600-man-cmc-global-3311,/companies/cmc-global,Ho Chi Minh,600++ man,8/12/2021
383,Project Manager (Agile/Scrum) ~ 50 triệu,/it-jobs/project-manager-java-net-aureole-information-technology-ait-0700,/companies/aureole-information-technology-ait,Ho Chi Minh,Upto 50 triệu,8/12/2021
